movie_ID,keywords
158426,"morocco, murder, car accident, desert"
19101,"based on novel or book, parent child relationship, boarding school, servant, private school, female friendship, school, little girl, orphan, class differences, india, schoolgirl, presumed dead, attic, magic realism, interracial friendship, african american servant"
791348,"magic, superhero, vertigo, supernatural, haunted house, dark fantasy, demon hunter, interactive, dc animated movie universe, short film"
11532,"parent child relationship, amazon rainforest, based on true story, jungle, south america, missing child, child kidnapping, deforestation, rainforest, indigenous peoples"
11007,"chicago, illinois, husband wife relationship, based on novel or book, american football coach, big family, family relationships, remake, sibling, new job, aspiring actor, smart kid, father son relationship, sister sister relationship, large family, brother brother relationship"
255798,"halloween, dark comedy, zombie"
12219,"death penalty, right and justice, court, judge, jurors, revelation, trial, jury, remake, lawyer, argument, xenophobia, judicial system"
41515,"picnic, sandwich, bear, playful, cheerful"
271709,"car race, street race, remake, drifting, based on manga, mountain pass, anime, motorsport, street racing"
28118,"based on children's book, cartoon mouse, short film, cartoon fox, cartoon snake"
47931,"police, drug trafficking, penitentiary, jail, torture, execution, drugs, criminal, duringcreditsstinger"
16790,"pet, dog, pet owner reunion, pets"
943,"showdown, police, sequel, mixed martial arts, los angeles, california, rookie cop, wisecrack humor, buddy cop, lapd, maverick cop, aftercreditsstinger, action hero"
596015,"peace, political activism, new age, spirituality, humanism"
25706,
10780,"amnesia, yacht, mother role, rich woman poor man, working class, fish out of water, hillbilly, single father, heiress, carpenter, opposites attract, rich snob, payback, mischievous, lighthearted, unruly children"
849236,based on novel or book
818893,
408586,
114155,"wife, biography, love, art critic"
25166,"investigation, suspicion, remake, murder, death, accident, dysfunctional, playful"
11502,"sailing trip, sailing, knife, hitchhiker, moral panic, sail boat, man gets between a couple"
2577,"future, insurance salesman, shanghai, china, dystopia, seattle, washington"
1150573,
40652,"married woman, adulterous wife, french new wave, nouvelle vague"
11044,"flying, self-discovery, arizona, car dealer, american dream"
227306,"japan, berlin, germany, based on novel or book, sports, world war ii, prisoner of war, u.s. air force, biography, pacific war, raft, shark, woman director, olympic athlete"
11023,"addiction, dysfunctional family, coming of age, teen angst, underage drinking, makeover, tattoo shop, peer pressure, overachiever, flunking out of school, glue sniffing, woman director, self-harm, girl with piercings, mother daughter relationship, teenage protagonist, teenager, dramatic"
2331,"temple, christianity, communion, apostle, last supper, bible, synagogue, resurrection, satan, god, judaism, religion, king herod, jesus christ, christian film, christian faith, war, biblical"
171587,
22586,"princess, kingdom, musical, romantic comedy, swan"
15265,"friendship, paris, france, chase, little boy, balloon, foot chase, pursuit, childhood, unlikely friendship, fleeing, kid gang"
721656,"friendship, halloween, talking dog, friends, family"
704440,softcore
25330,"boarding school, holiday, bus ride, thanksgiving, prank, homeless shelter, road movie"
17343,"vampire, seduction, bloodthirstiness, sexploitation, lesbian"
184125,"new york city, wall street, financial crisis, economic crisis, armed response, personal crisis, tipping point"
17007,"santa claus, christmas"
11519,"california, panic, submarine, war ship, world war ii, pearl harbor, satire, los angeles, california, 1940s, anarchic comedy"
6878,"friendship, based on novel or book, cat, remake, dog, journey, pets"
162903,"journalist, biography, internet, information leak, activist"
36576,"robbery, detective, sequel, jewel thief"
216919,"eroticism, erotic movie"
41473,"bondage, painting, secret society, bdsm, pink film, erotic movie"
25167,"small town, musical, ohio, singer, secretary, songwriter, tortoise"
606625,"escape, danger of life, social media, social media influencer, lesbian, death game"
408866,"sniper, forest, fortress, special ops"
16406,"usa president, washington dc, usa, the white house, 1970s, richard nixon, watergate, drugged cookie, playful"
13078,"daughter, adultery, high school, babysitter, business idea, cabin, statutory rape, train, prostitution, older man younger woman relationship, drugs, teenage sexuality, unhappy marriage"
26877,"martial arts, sexual obsession, seduction, cop, female protagonist, female assassin, one woman army, woman vs woman fight"
251768,"cyborg, superhero, time travel, based on comic, super power"
163772,
10741,"hotel, politics, marriage crisis, senator, los angeles, california, xenophobia, 1960s"
283587,"guerrilla warfare, civil war, based on novel or book, africa, refugee, machete, drug use, jungle, child soldier, west africa, children in wartime, brutal violence"
26550,"puberty, depression, lolita, war veteran, world war i, country estate, forbidden love, coming of age, wounded, voyeurism"
9522,"cake, sailing, fake identity, wedding, lying"
1295638,
17043,"crocodile, queensland, australia, based on tv series"
155890,"dominatrix, bdsm"
1263112,"baby, joke, haunting, love, remake, battlefield, soldier, demon, commando, couple, military, ghost, haunted, terror"
254027,
10730,"indigenous, giant snake, remake, giant animal, world trade center, manhattan, new york city, giant ape, indian ocean, king kong"
907,"epic, daughter, based on novel or book, love triangle, nurse, world war i, suicide attempt, loss of loved one, forbidden love, stepparents, russian revolution (1917), 1910s"
9641,"chicago, illinois, lake, husband wife relationship, based on novel or book, holiday, competition, forbidden love, big family, father, family relationships, rivalry, labor pain, family vacation, family holiday, large family"
25898,"holiday, fairy tale, musical, based on play or musical, boogeyman, mortgage, forced marriage, wooden soldier, fairy tale characters"
448119,"ship, island, based on novel or book, victorian england, doctor, based on children's book, animals, veterinary, talking to animals, voyage"
875104,"martial arts, kung fu, hong kong, wing chun"
720557,"yrf spy universe, intense"
9429,"night life, nightclub, flower shop, make a match, clubbing"
431530,"holiday, christmas"
9954,"witch, magic, spider, college, haunting, male friendship, inheritance, super power, warlock, swimming team"
49022,"new york city, based on novel or book, cheating, pregnancy, birthday party, one-night stand, flashback, crush, lawyer, best friend, wedding, love affair, celebration, childhood friends, awkwardness, lying, duringcreditsstinger, engaged, loyal, liaison, confidant, mismatched couple, secret crush, crazy ex, longtime crush, crush on friend, drunk one-night stand, always the nice one"
11578,"italy, pastor, village, evacuation, mountain, parish, conflict, crucifix, flood, transfer, humility"
25684,ninja
957,"galaxy, android, space marine, laser gun, temple, swordplay, space battle, space travel, space mission, satire, altar, magnet beam, speed of light, plastic surgery, password, parody, spoof, gross out comedy"
623491,"babysitter, sequel, satanic ritual, satanic cult, virgin sacrifice, horror comedy"
9268,"suicide, showdown, ambush, hitman, hostage, traitor, new identity, witness, witness protection, arms dealer, treason, deception, u.s. marshal, betrayal, conspiracy, gunfight, train, explosion, sabotage, corporate crime, rogue agent, assassination attempt, aggressive, x-ray vision, railgun, dramatic, frightened"
993867,
6972,"australia, missionary, world war ii, ranch, cattle drive, racist, prejudice, suspicion of adultery, australian outback, 1940s, 1930s, stampede, trampled to death"
1027938,
9798,"helicopter, washington dc, usa, corruption, espionage, politics, identity, falsely accused, mexican standoff, baltimore, usa, wiretap, satellite, national security agency (nsa), exploding building, mafia, conspiracy, lawyer, privacy, surveillance, voyeur, secret hideout, surveillance state, internet surveillance, mass surveillance, dramatic, antagonistic, authoritarian, subjective"
207932,"amnesia, based on novel or book, italy, europe, sequel, murder, conspiracy, religion, church, virus, symbology"
5968,"adultery, infidelity, san francisco, california, obsession, based on movie, advertising executive, red dress"
108954,"parent child relationship, mountain, hiking, postman, 1980s, father son relationship"
17464,"breakdance, sequel"
83389,"high school, students' movement, romance, based on manga, teenage love, dead father, clubhouse, post war japan, 1960s, anime, yokohama, change vs tradition, japanese economic miracle"
85350,"high school, family's daily life, college, urban life, coming of age, growing up, domestic abuse, parenting, divorce, family, nostalgic, divorced parents, abusive husband, teenager"
1139236,
11374,"tv ratings, simulated reality "
107985,"addiction, alcoholism, end of the world, apocalypse, homage, pub, hilarious, pub crawl"
1082063,"incest, bratr, matka"
21448,"holiday, narration, christmas"
282070,"alien, based on manga"
592863,"pop singer, biography, african american history, african american, african american musician"
244566,"zombie, death of girlfriend"
668,"daughter, suicide, london, england, based on novel or book, england, espionage, secret mission, secret identity, switzerland, new identity, honeymoon, secret organization, villain, secret lab, family history, snowstorm, mi6, killer, british secret service, snow skiing, alps mountains, aftercreditsstinger"
17927,"cheerleading, aftercreditsstinger, duringcreditsstinger"
2087,"hitman, anti hero, fugitive, suicide by hanging, sexual torture, exploding truck, cuckold, garbage dump, action hero, manhunt"
571891,"remake, anime, kodomo"
17077,"camera, wine"
587301,"high school, adolescence, school, suburb, teacher student relationship, paris suburb"
18009,"sequel, leprechaun, slasher"
264999,"dancing, male friendship, road trip, strip club, gay interest, strip tease, strip"
389015,"sports, competition, olympic games, portland, oregon, biography, based on true story, rivalry, figure skating, domestic violence, poverty, overbearing mother, ice skating, 1990s, winter sport, abusive mother, emotional abuse, mother daughter relationship, biopic"
282813,"monster, darkness, desert, archaeologist, found footage, egyptology, anubis"
16323,"singer, drugs, rock band, self destructiveness"
826,"japan, based on novel or book, resistance, river, world war ii, prisoner of war, thailand, bridge, burma, pacific war, bridge blowup"
1039882,"based on novel or book, refugee, belgium, romance, north korean defector, north korea, inter-korean relations, north korean"
245473,"utah, snowboarding, ski resort"
487242,"based on comic, adult animation, dc animated movie universe"
24794,"beach, sports car, volleyball, dog"
462883,woodpecker
259074,"killer, survival horror, truck driver, road rage"
192,"based on novel or book, library, christianity, inquisition, monk, poison, secret passage, religion, labyrinth, rich, middle ages (476-1453), persecution, medieval, franciscan, burned at the stake, poor, murder mystery, grotesque, theological debate, 14th century, master disciple relationship, umberto eco"
15259,"dancing, rap music, hip-hop, street gang, breakdance, ghetto, dance battle, spandex, breakdancing"
576845,"london, england, nightmare, go-go dancer, time travel, nostalgia, fashion designer, murder, soho london, burlesque, clairvoyant, fashion design, mysterious, shocking, 1960s, somber, mirror, pub, suspenseful, amused, audacious, exuberant, tragic"
1134748,"haunting, remake, psychological thriller, ghost, pocong, terror, psychological, psychological horror, psychological drama, impending divorce"
152044,"magic, surrealism, teenage girl, psychological thriller, schoolgirl, schoolmates, dark fantasy, aftercreditsstinger, edited from tv series, foreshadowing, anime, magical girl"
3175,"based on novel or book, gambling, desertion, fencing, palace, british army, opportunist, wealth, debt, duel, ireland, british soldier, 18th century, card playing, pistol duel, seven years war, nobility, prussia, cautionary, grand, dramatic, audacious, bold, tragic"
943134,"mutation, human animal relationship, turns into animal, hunted like animals, human becoming an animal, father son relationship, animal transformation, violence against animals, isolated society, sick wife, search for wife"
2085,"martial arts, hip-hop, oakland, california, east asian lead"
984,"sniper, police, ambush, chase, ransom, san francisco, california, kidnapping, psychopath, detective, mayor, investigation, assault, swimming pool, beating, serial killer, gunfight, maniac, hunt, school bus, revolver, neo-noir, san francisco, harry callahan"
1229913,
614917,"sports, tennis, tennis player, father, based on true story, wimbledon, family, tennis pro, father daughter relationship, coaching, champions"
582,"berlin, germany, government, corruption, espionage, germany, berlin wall, german democratic republic, cold war, blackmail, stasi, soviet union, freedom of speech, house search, artists' life, interrogation, surveillance, heartbreak, east germany, communism, corrupt agent, political corruption, political thriller, surveillance state, persecuted writer, systemic corruption, suspenseful, noble sacrifice, corrupt government"
24833,"holiday, christmas"
46529,"based on novel or book, secret identity, heroism, alien, teenage boy, super power, teenage hero, interspecies romance, based on young adult novel, teenager, suspenseful, bold"
325789,"undercover, biography, drugs, drug lord, suspenseful, critical, tense, callous, distressing, foreboding, ominous, powerful"
743814,korean army
835767,
17143,
770254,"creature, koala"
767304,"terrorism, u.s. marine"
1223601,
10974,"sword, africa, auction"
1217328,missing daughter
11092,"infidelity, based on novel or book, loss of loved one, female lover, investigation, murder, lawyer, detroit, michigan, courtroom, courtroom drama, legal thriller"
609972,"sequel, paranormal, demonic possession, ghost, found footage, paranormal activity, devil worship, animal sacrifice, pagan cult, bold"
59429,"japan, sequel, mockumentary, tokyo, japan, ghost, found footage, paranormal activity, mischievous"
17501,"drug trafficking, remake, doppelgänger"
26594,"scam, pseudoscience"
751741,"magic, museum, mummy, sequel, school"
25050,"family relationships, bereavement, family reunion, family gathering, father son conflict, father son relationship, mother son relationship"
306,"rescue, undercover, detective, investigation, carousel , shootout, dirty cop, gunfight, los angeles, california, foot chase, framed, detroit, michigan, secret service, amusement park, roller coaster / rollercoaster, theme park, beverly hills, buddy cop, chop shop, counterfeit money"
501190,sexual exploration
1375240,
9462,"martial arts, kung fu, rome, italy, colosseum, fight, culture clash, italy, gangster, restaurant, crime boss, chinese mafia, fistfight, honor, fish out of water, hong kong, east asian lead, combat, hoodlum, nunchaku, action hero, property"
17680,"new york city, las vegas, escort girl, aftercreditsstinger, economic crisis, personal trainer"
14282,"rescue, japan, bondage, sexual abuse, ninja, tragedy, cruelty, demon, female ninja, scroll, kunoichi, anime, horror"
14919,"secret identity, superhero, cartoon, based on comic, organized crime, based on cartoon, urban setting, super power, adult animation, super villain, neo-noir, action noir, vigilante justice, good versus evil, dc animated universe (dcau)"
48391,
26963,"mythology, vikings (norsemen), barbarian, underwater, trapped, sea monster, woman director, irish folklore, 9th century, celtic mythology"
11838,"dying and death, japan, primal fear, panic, restart, supernatural, egomania, remake, mysterious, sinister, ominous"
474395,"movie business, dc comics, superhero, time travel, slapstick comedy, hollywood, super power, aftercreditsstinger, duringcreditsstinger, based on tv series"
1030587,"anime, lighthearted"
505058,"webcam, sequel, lesbian relationship, hacking, computer screen, found footage, skype, game night, screenlife"
335778,"based on novel or book, faith, christianity, crucifixion, jerusalem, apostle, bible, resurrection, easter, judaism, religion"
10756,"estate agent, magic, secret passage, haunted house, family vacation, ghost, aftercreditsstinger, based on theme park ride"
1241742,"softcore, lgbt, erotic, lesbian, sexy"
1104198,"voltus cinco, voltes five, voltus cinco el legado, voltes five legacy, voltus v"
11431,"sports, workaholic, baseball, affectation, fanatic, relationship problems, death of father, teacher, curse, dating, man child, red sox, fenway park, group of friends, uncle nephew relationship, nostalgic, boyfriend girlfriend relationship, baseball stadium, world series, angry, major league baseball (mlb), egotistical, hilarious, whimsical, amused, antagonistic, empathetic, sympathetic, season tickets, working toward job promotion"
1040,"plan, civil war, sicily, italy, praise, pastor, arranged marriage, monarchy, country estate, power takeover, political instability, ambition, palermo, sicily, bourbon, naples, italy, opportunist, decadence"
1010821,"marvel cinematic universe (mcu), short film"
470878,
62764,"fairy tale, villainess, attempted murder, black magic, insecurity, snow kingdom, evil queen, enchantress, financial problem, evil plot, duringcreditsstinger, joyous, whimsical, hopeful"
62395,
16958,"based on novel or book, heist, film noir, on the run"
241,"daughter, journalist, sadistic, mass murder, yellow press, pop culture, trauma, controversy, satire, young couple, abuse, anxious, ambiguous, antagonistic"
204,"petrol, fire, life and death, based on novel or book, unsociability, central and south america, venezuela, tanker, dynamite, nitroglycerin, truck, oil, central america, on the road, south america, driver"
596161,"based on novel or book, loss of loved one, montana, abusive father, horse, north dakota, grief, grandson, death of son, neo-western, 1960s, abusive husband, daughter–in–law, shooting an animal, retired lawman"
9912,"utah, new zealand, life's dream, motor sport, motorcycle, trailer, mortgage, 1960s, speed records, audacious, celebratory, enthusiastic"
23048,"poison, time travel, one-night stand, singer, peter pan syndrome, forty something, snow skiing, ski resort, 1980s, butterfly effect, 80s throwback, change the past"
25645,"kung fu, protection, bandit, childhood sweetheart"
911916,"new york city, superhero, based on comic, sequel, romance, family, brooklyn, new york city, superhero team, teenage romance, family dynamics, female superhero, afro-latino, interdimensional travel"
688258,alien invasion
1375882,african christianity
9800,"philadelphia, pennsylvania, court, jurors, aids, pennsylvania, usa, homophobia, lawsuit, partner, hiv, lawyer, dying, lgbt, discrimination, angry, judiciary, 1980s, somber, courtroom drama, anxious, gay theme, cautionary, critical, antagonistic, celebratory, empathetic"
457697,
604605,"japan, video game, rehabilitation, time travel, futuristic, anime, virtual world, enchant"
335866,"survival, murder, morality, voting, alien abduction, execution, struggle for survival, survival horror, stranger, death match, no memory, circle, science fiction, death game, horror, mystery, thriller"
8875,"fanatic, forest, west virginia"
864168,"female friendship, adopted child, woman director, asian american"
1903,"regret, jealousy, amnesia, dreams, love of one's life, nightmare, love triangle, virtual reality, ex-girlfriend, surreal, melancholy, plastic surgery, illusion, face operation, life extension, time, puzzle, flashback, confusion, love, remake, wealth, memory loss, tragic love, doctor, car accident, fear, relationship, heartbreak, freak accident, disfigured face, surgery, lost love, individuality, disfigurement, wealthy man, philosophical, complex, melodramatic"
609,"dying and death, parent child relationship, medium, poltergeist, halloween, ghostbuster, haunted house, paranormal phenomena, family relationships, suburbia, power of goodness, haunted, anxious, foreboding, frightened, ominous"
16820,"computer, technology, gangster, vatican, shower, clown, ex-cop, sequel, murder, dirty cop, special effects, gunfight, explosion, filmmaking"
993234,softcore
12133,"becoming an adult, hostility, autonomy, childhood trauma, stepbrother, slacker, man child, buddy, aftercreditsstinger, duringcreditsstinger, absurd, hilarious"
156643,"shanghai, china, gangster, chinese mafia, mafia, 1900s"
15925,"norway, air raid, norwegian resistance"
12625,"army, mexico, dictator, revolution"
979275,
643215,"china, buddy comedy, peplum, medieval france, hilarious"
6978,"martial arts, kung fu, magic, san francisco, california, kidnapping, chinatown, mercenary, mythology, truck driver, adventurer, 1980s, fantasy"
11704,"widow, mouse, crow, illness"
37735,"high school, small town, lie, loss of virginity, coming of age, teen movie, school, female protagonist, high school student, teen comedy, intelligent, duringcreditsstinger, small town girl, rumor, teen drama, pretend relationship, gay friend, teenager"
146,"martial arts, kung fu, based on novel or book, flying, taskmaster, sword, tiger, villainess, mountain, comb, fistfight, sword fight, thief, revenge, theft, historical, female martial artist, 18th century, wuxia, warrior, aggressive, bamboo, tavern fight, action hero, qing dynasty, vibrant"
245917,"samurai, time travel, based on manga, alternative reality, anime"
1047925,"world war ii, us army, american soldiers, black soldier"
126277,"amputation, gore, plastic surgery, torture, surgery, woman director, body modification, exhilarated"
33689,"matchmaking, orphan, identical twin, relationship sabotage"
1290584,"rock music, singer-songwriter, music documentary, rock, music, rock-and-roll, bruce springsteen, american rock singer, the boss"
355547,"villain, christmas, evil king, cartoon donkey"
1591,"farm, marriage crisis, loss of loved one, emigration, world war ii, national socialism, only child, kenya, capture, woman director, emigrant"
746,"suicide, experiment, china, isolation, buddhism, becoming an adult, war crimes, suicide attempt, war on drugs, revolution, drug addiction, opium, arranged marriage, world war ii, emperor, coup d'etat, manchuria, dynasty, reeducation camp, biography, based on true story, autobiography, teacher, beijing, china, dowager, decadence, communism, 1920s, 1940s, 1950s, 1910s, 1930s, japanese occupation of china, lgbt interest"
529216,"husband wife relationship, spain, thunderstorm, 1980s, suburban, mother daughter relationship"
338964,"elves, holiday, santa claus, villain, shopping mall, mad, masturbation, pervert, mall santa, christmas, anti christmas, playful"
520318,catholicism
269437,
690846,
41308,"bullfighting, organ, baptism, priest, catholic church, bribery, card playing, little town, sermon"
11353,"movie business, celebrity, fame, hollywood, los angeles, california, filmmaking, hilarious, amused, african american lead"
1015602,"adult animation, short film"
7552,"husband wife relationship, based on novel or book, robber, hold-up robbery, suburbia, remake, loss of job, humiliation, unemployment, bankruptcy, travel agent, riches to rags, bearer bonds, comeuppance"
888001,
802119,"waitress, female friendship, growing up, los angeles, california, alcohol abuse, childhood friends, woman director, publishing house, sex worker, manic depression"
1364,"dreams, waitress, love of one's life, madrid, spain, loss of loved one, pregnancy, formentera, extramarital affair, illegitimate son"
879957,zombie
287284,"based on novel or book, impotence, swinging, swinger, erotic movie"
463821,"based on novel or book, clock, haunted house, uncle, pumpkin, orphan, warlock, secret passageway, 1950s, magician"
11594,"paris, france, gypsy, obsession, cathedral, false accusations, hunchback"
4442,"sibling relationship, germany, literature, brothers grimm, con artist, historical fiction, aftercreditsstinger, 19th century, fake exorcism"
121856,"assassin, spain, assassination, chase, secret society, brotherhood, parkour, conspiracy, religion, memory, based on video game, 15th century, corporate conspiracy, genetic memory"
256924,"concert, musician, rock star, based on true story, los angeles, california, middle age"
339526,"sequel, prehistory, dinosaur"
1024541,"based on novel or book, professor, biography, teacher, school teacher, schoolteacher, 1930s, teaching children"
81218,short film
1164761,
160446,
157825,"based on novel or book, disappearance, missing person, teenage sexuality, 1980s"
263341,"martial arts, kung fu, based on novel or book, sword, warlord, sequel, 18th century, wuxia, female warrior"
31906,"based on novel or book, mississippi river, sexual repression, sexual awakening, seminary, american civil war, wounded soldier, yankee, 19th century, southern gothic, girls' school"
33997,"based on novel or book, africa, wilderness, supermodel, somalia, based on true story, vagabond, united nations, woman director"
17994,"medium, possession, evil spirit, psychic power, ouija board, ouija, ax"
114779,"dark comedy, apocalypse, group of friends, brunch, bowling ball, car radio"
873126,
1374117,"love, summer"
24452,"flower shop, aggression, dark comedy, bloodthirstiness, carnivorous plant, killer plant, dismemberment, eaten alive, man eating plant"
923787,
17058,"new york city, roommates, pimp, death sentence, painter, femme fatale, film noir, murder, scam, electric chair, gloomy"
9560,"pregnancy, world war ii, vineyard, love, remake, harvest, grape, abandoned woman, admiring, adoring, assertive, celebratory, familiar"
17660,"sheriff, kansas, usa"
612,"hotel room, israel, mossad, assassination, paris, france, hostage, olympic games, 1970s, intelligence, munich, germany, ailul al aswad, plo terrorist group, bomb constructor, olympian village, revenge, terrorism, terrorist group"
11542,"experiment, genetics, based on novel or book, ritual, subconsciousness, harvard university, psychology, surreal, drug use, magic mushroom, drug trip, university, drugs, psychedelics, metamorphosis, sensory deprivation, isolation tank, deprivation chamber, psychedelic, quest for knowledge"
17483,"coming out, surfing, california, beach, sibling relationship, skateboarding, homophobia, artist, graffiti, family relationships, art school, romance, little boy, summer, class differences, single mother, lgbt, lgbt teen, gay theme, gay relationship, san pedro"
845222,"tribe, revenge, zombie, family, joseon dynasty"
343795,"hospital, church"
152747,"sea, yacht, alone, struggle for survival, sailor, storm at sea, unconsciousness, life raft, container, navigation, emergency, distress, indian ocean, survival at sea, one man film"
4597,"homeless person, robbery, bank, armored car, heist, truck"
121514,anthology
16559,"painting, attic, painting comes to life, never aging"
159128,"funeral, prayer, rain, bone, remake, religion, storm, cannibal, dog, creek"
1361112,
780609,"countryside, vacation, woods, flashback, church, police officer, apple tree, grieving, intruder, body horror, pub, loss of husband, house rental"
15314,"lolita, blackmail, dark comedy, stepdaughter, escort service, dysfunctional family, murder, teenage girl, older man younger woman relationship, teenage sexuality, prescription drug abuse, alcoholic mother, young girl seduces old man"
874745,"based on novel or book, time travel, coming of age, parallel world, anime, anxious"
408270,"isolation, playwright, sexual desire, pink film"
261,"dying and death, depression, individual, suicide, jealousy, husband wife relationship, southern usa, mississippi river, plantation, patriarch, based on play or musical, inheritance, sibling rivalry, brother against brother, cynical, alcoholic, dying father, angry, family conflicts, father son conflict, southern gothic, anxious, daughter–in–law father–in–law relationship, star athlete, cotton plantation, mississippi, authoritarian, condescending"
487047,
151026,"high school, seduction, teenage girl, teacher student relationship, sex comedy"
724885,"zombie, based on tv series, maldición, despertar, muertos"
1094274,"new year's eve, y2k, nostalgic, 1990s, party, computers, new year's party"
244539,"semi autobiographical, woman director, bipolar, absent parent, bipolar disorder"
157386,"based on novel or book, alcoholism, coming of age, high school student, based on young adult novel, teenager"
18415,"tornado, dark comedy, male friendship, ohio, suburbia, vulgarity, prostitution, home invasion, albino, glue sniffing, animal cruelty, sister sister relationship"
939099,"swinger club, swinger, zwingerz, parejas liberales, intercambio de pareja"
710217,"victorian england, werewolf, criminal"
9390,"career, sports, stadium, american football, single mother, sports agent, thoughtful"
340945,"world war ii, based on true story, 1940s"
11623,"london, england, robbery, telekinesis, execution, super power"
372519,
1144979,
10012,"sibling relationship, bite, transformation, supernatural, bullying, curse, hollywood, werewolf, los angeles, california, super power, rabid dog, work relationship, mark of the beast"
1125,"music record, manager, show business, drug addiction, musical, deceived wife, recording contract, background singer, motown, record producer, single, singer, singing, detroit, michigan, alcoholic, extramarital affair, african american romance, african american lead, african american  musical"
434555,"rehabilitation, morgue, cop, drug rehabilitation, hospital, corpse, police officer, entity, graveyard shift"
26945,"dreams, magic, surrealism, based on manga, clamp, shoujo, anime, magical girl"
808396,based on novel or book
998731,"high school, bisexuality, coming of age, based on manga, lgbt, anime, boys' love (bl)"
52208,"nun, gun, drug trafficking, exploitation, revenge, violent death, motorcycle gang, drugs, motorcycle chase, roman catholic church"
13498,"martial arts, showdown, fistfight, neo-western, bar fight, father daughter relationship"
434119,"police, spy, detective, buddy cop, cooperation, buddy detective duo, inter-korean relations, seoul, south korea"
218836,"national park, sequel, anthropomorphism, firefighter, smoke jumpers"
10208,"alien, puppetry, muppets"
71668,"animal attack, sequel, breast, creature, water park, piranha, duringcreditsstinger"
1016011,softcore
615453,"based on novel or book, swordplay, magic, dragon, demon, 16th century, feng shen yanyi, nezha character, nezha"
972731,"undercover agent, secret agent, drug cartel, drug lord, purge"
268092,"bone, based on toy, planet, transforming robot, alien world, mechanical lifeform, series finale, based on tv series, animation"
11001,"robbery, diamond, police operation, police everyday life, thief, police officer, police station"
9038,"dance, based on novel or book, date, flirt, honeymoon, remake, dream girl, wedding"
330483,"based on novel or book, cheating, love, opposites attract, girl next door"
113,"dying and death, life and death, countryside, temple, isolation, buddhism, buddhist monk, becoming an adult, mountain lake, meditation, attachment to nature, religious education, season, cycle, penalty, mortification, restart, taskmaster, philosophy, child, contemplative cinema"
637693,"horse, mustang, female protagonist, animals, wild horse, reboot, 3d animation"
9948,"fox, dog"
11560,"based on novel or book, court, witness, trial, love, murder, defense, lawyer, justice, u.s. marine, arrested, classified, legal thriller"
524247,"california, psychopath, widow, country house, thanksgiving, stalker, deer, murder, christmas lights, voyeur, christmas, intruder, napa valley"
112355,"spain, psychological thriller, bathtub, expelled from school"
55931,"martial arts, artificial intelligence (a.i.), hacker, virtual reality, dystopia, post-apocalyptic future, cyberpunk, adult animation, multiple storylines, alternative reality, matrix, short compilation, anime, action hero, supernatural power"
157847,"pedophilia, child abuse, prostitute, based on novel or book, snake, police, brothel, texas, rain, bridge, beer, woods, truck, underage drinking, murder, dog fighting, facial scar, alcoholic, ex-con, grocery store, search for dog, dirt road, assaulting an officer, gallon of water, violence"
376812,"sports, wrestling"
454294,"epic, magic, sword, menace, cornwall, england, knight, medieval, enchantress, evil woman, excalibur, stonehenge, quest, led zeppelin, cautionary"
1096846,
12163,"daughter, new jersey, supermarket, heart attack, redemption, ambition, barbed wire, stripper, steroids, fame, pro wrestling, pro wrestlers"
25196,"journalist, taxi, country music, guitar, musician, alcoholism, singer, memory, texan, alcoholic, drink, guilt, biscuit"
532408,"based on novel or book, amused, cliché"
15983,"florida, martial arts, showdown, miami, florida, cold war, everglades, invasion, revenge, vigilante, battlefield, terrorism, one man army, one against many, christmas, action hero, vigilante justice"
660521,
527776,"sports, christianity, cross country"
255157,theft
960469,
16180,"isolation, afterlife, medium, haunting, physicist, psychic, paranormal investigation"
428449,"sadness, house, loss, grief, morality, construction, death, ghost, piano"
7305,"airplane wreck, based on true story, rugby, survival, stranded, airplane crash, freezing, disaster movie, andes mountains, frostbite, cannibalism, dramatic, incredulous, snow atmosphere, appreciative, snow mountain survival"
1150478,
25892,"musical, remake, based on fairy tale, tv special"
8271,"paranoia, house arrest, neighbor, paranoiac, disturbing, disturbia, para, parano, disturb, distur, paranoi"
198375,"chocolate, age difference, garden, rain, alcoholism, coming of age, tokyo, japan, cityscape, high school student, teacher student relationship, high school teacher, rainstorm, seinen, abuse, shoemaker, anime, adult child friendship, japanese, student crush on teacher, melodramatic"
301,"small town, sheriff, gun, marshal, texas, deputy, murder, jail, alcoholic, stagecoach, gambler, based on short story, gunfighter, technicolor, two guns belt"
25853,"rape, necrophilia, knife, gay club, biography, based on true story, murder, serial killer, male masturbation, polaroid, dismemberment, photo, drugged drink, gay theme, dismembering a dead body, dahmer"
10577,"martial arts, london, england, fight, vampire, christianity, bite, transformation, vampire hunter (slayer), punishment, werewolf, gothic horror, dracula"
940241,
1667,"cold, parent child relationship, penguin, brood, autonomy, survival, wildlife, snow, antarctica, animals, nature, nature documentary, wonder, anxious, penguins, celebratory, hopeful, vibrant"
6589,"experiment, flying, police, superhero, secret lab, invention, loss of powers, dog, super power, duringcreditsstinger, research laboratory"
11523,"airplane, stewardess, boss, first class, mentor protégé relationship, airport lounge, flight attendant, small town girl, airplane flight"
333352,"drone, terrorism, duringcreditsstinger, us military, air force base, combat drone"
184068,"free spirited, erotic, lesbian, taoist priest"
11568,"prison, chicago, illinois, orphanage, blues, half-brother, buddy"
